"code";"pairCode";"defaultCategory";"categoryText";"categoryText2";"categoryText3"
"KB_100000196881";"";"Počítače, mobily a tablety > WiFi routery a sieťové karty > WiFi routery";"";"";""
"KB_100002080835";"";"Počítače, mobily a tablety > WiFi routery a sieťové karty > WiFi routery";"";"";""
"KB_100002080836";"";"Počítače, mobily a tablety > WiFi routery a sieťové karty > WiFi routery";"";"";""
"KB_100002080837";"";"Počítače, mobily a tablety > WiFi routery a sieťové karty > WiFi routery";"";"";""
"KB_100001932195";"";"Počítače, mobily a tablety > WiFi routery a sieťové karty > WiFi routery";"";"";""
"KB_100001932194";"";"Počítače, mobily a tablety > WiFi routery a sieťové karty > WiFi routery";"";"";""
"KB_100001932193";"";"Počítače, mobily a tablety > WiFi routery a sieťové karty > WiFi routery";"";"";""
"KB_100002080839";"";"Počítače, mobily a tablety > WiFi routery a sieťové karty > WiFi routery";"";"";""
"KB_100002080840";"";"Počítače, mobily a tablety > WiFi routery a sieťové karty > WiFi routery";"";"";""
"KB_100002080841";"";"Počítače, mobily a tablety > WiFi routery a sieťové karty > WiFi routery";"";"";""
"066302";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Statívy, držiaky a upevnenie pre kamery > Statívy pre fotoaparáty a kamery";"";"";""
"085222";"";"3D tlač a digitálna výroba > 3D tlačiarne a materiály > Tlačové struny a vlákna > PLA filamenty";"";"";""
"085223";"";"3D tlač a digitálna výroba > 3D tlačiarne a materiály > Tlačové struny a vlákna > PLA filamenty";"";"";""
"085221";"";"3D tlač a digitálna výroba > 3D tlačiarne a materiály > Tlačové struny a vlákna > PLA filamenty";"";"";""
"KB_100001881378";"";"Zdravie a starostlivosť > Starostlivosť o zuby > Ústne sprchy";"";"";""
"KB_100002106663";"";"Zdravie a starostlivosť > Starostlivosť o zuby > Ústne sprchy";"";"";""
"KB_100002141763";"";"Zdravie a starostlivosť > Starostlivosť o zuby > Ústne sprchy";"";"";""
"KB_100001881380";"";"Zdravie a starostlivosť > Starostlivosť o zuby > Ústne sprchy";"";"";""
"KB_100002103616";"";"Zdravie a starostlivosť > Starostlivosť o vlasy > Fény a teplovzdušné kefy";"";"";""
"KB_100002075228";"";"Zdravie a starostlivosť > Starostlivosť o zuby > Elektrické zubné kefky";"";"";""
"KB_100002120817";"";"Zdravie a starostlivosť > Starostlivosť o zuby > Elektrické zubné kefky";"";"";""
"KB_100002075227";"";"Zdravie a starostlivosť > Starostlivosť o zuby > Elektrické zubné kefky";"";"";""
"KB_100000514280";"";"Zdravie a starostlivosť > Starostlivosť o zuby > Elektrické zubné kefky";"";"";""
"KB_100001091013";"";"Zdravie a starostlivosť > Starostlivosť o zuby > Elektrické zubné kefky";"";"";""
"KB_100001881363";"";"Zdravie a starostlivosť > Starostlivosť o zuby > Elektrické zubné kefky";"";"";""
"KB_100001517301";"";"Zdravie a starostlivosť > Starostlivosť o zuby > Elektrické zubné kefky";"";"";""
"054164";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Príslušenstvo pre fotoaparáty a akčné kamery > Ochranné sklá a fólie pre kamery";"";"";""
"039223";"";"Počítače, mobily a tablety > Puzdrá, sklá a príslušenstvo pre mobily > Tvrdené sklá a fólie";"";"";""
"039232";"";"Počítače, mobily a tablety > Puzdrá, sklá a príslušenstvo pre mobily > Tvrdené sklá a fólie";"";"";""
"039235";"";"Počítače, mobily a tablety > Puzdrá, sklá a príslušenstvo pre mobily > Tvrdené sklá a fólie";"";"";""
"039239";"";"Počítače, mobily a tablety > Puzdrá, sklá a príslušenstvo pre mobily > Tvrdené sklá a fólie";"";"";""
"080658";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Príslušenstvo pre fotoaparáty a akčné kamery > Ochranné sklá a fólie pre kamery";"";"";""
"089663";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Príslušenstvo pre fotoaparáty a akčné kamery > Ochranné sklá a fólie pre kamery";"";"";""
"089669";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Príslušenstvo pre fotoaparáty a akčné kamery > Ochranné sklá a fólie pre kamery";"";"";""
"089633";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Príslušenstvo pre fotoaparáty a akčné kamery > Ochranné sklá a fólie pre kamery";"";"";""
"082642";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Príslušenstvo pre fotoaparáty a akčné kamery > Ochranné sklá a fólie pre kamery";"";"";""
"088616";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Príslušenstvo pre fotoaparáty a akčné kamery > Ochranné sklá a fólie pre kamery";"";"";""
"082793";"";"TV, audio, video a foto technika > Audio technika > Slúchadlá > Bezdrôtové slúchadlá > TWS slúchadlá";"";"";""
"068968";"";"TV, audio, video a foto technika > Audio technika > Slúchadlá > Bezdrôtové slúchadlá > TWS slúchadlá";"";"";""
"069216";"";"TV, audio, video a foto technika > Audio technika > Slúchadlá > Bezdrôtové slúchadlá > TWS slúchadlá";"";"";""
"069217";"";"TV, audio, video a foto technika > Audio technika > Slúchadlá > Bezdrôtové slúchadlá > TWS slúchadlá";"";"";""
"069206";"";"TV, audio, video a foto technika > Audio technika > Slúchadlá > Bezdrôtové slúchadlá > TWS slúchadlá";"";"";""
"KB_100001879481";"";"Zdravie a starostlivosť > Starostlivosť o vlasy > Fény a teplovzdušné kefy";"";"";""
"KB_100001879470";"";"Domáce spotrebiče > Kuchynské roboty a krájače > Krájače potravín";"";"";""
"KB_100001879460";"";"Domáce spotrebiče > Kuchynské roboty a krájače > Mixéry a šľahače";"";"";""
"KB_100001879456";"";"Domáce spotrebiče > Kuchynské roboty a krájače > Mixéry a šľahače";"";"";""
"KB_100001879457";"";"Domáce spotrebiče > Kuchynské roboty a krájače > Mixéry a šľahače";"";"";""
"KB_100001382813";"";"Domáce spotrebiče > Vysávače > Robotické vysávače";"";"";""
"084920";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Kliešťové merače";"";"";""
"084903";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Kliešťové merače";"";"";""
"084901";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Kliešťové merače";"";"";""
"084908";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Kliešťové merače";"";"";""
"084912";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Kliešťové merače";"";"";""
"084913";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Kliešťové merače";"";"";""
"084914";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Kliešťové merače";"";"";""
"084921";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Kliešťové merače";"";"";""
"AT_LEC-UCH0222";"";"TV, audio, video a foto technika > Audio technika > Soundbary";"";"";""
"089897";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Statívy, držiaky a upevnenie pre kamery > Držiaky a montážne úchyty pre kamery";"";"";""
"089924";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Statívy, držiaky a upevnenie pre kamery > Držiaky a montážne úchyty pre kamery";"";"";""
"093566";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Statívy, držiaky a upevnenie pre kamery > Popruhy a postroje pre kamery";"";"";""
"042427";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Statívy, držiaky a upevnenie pre kamery > Držiaky a montážne úchyty pre kamery";"";"";""
"083759";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Statívy, držiaky a upevnenie pre kamery > Statívy pre fotoaparáty a kamery";"";"";""
"083758";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Statívy, držiaky a upevnenie pre kamery > Statívy pre fotoaparáty a kamery";"";"";""
"KB_100002134526";"";"Zdravie a starostlivosť > Starostlivosť o zuby > Ústne sprchy";"";"";""
"KB_100002134532";"";"Zdravie a starostlivosť > Starostlivosť o zuby > Elektrické zubné kefky";"";"";""
"KB_100002134531";"";"Zdravie a starostlivosť > Starostlivosť o zuby > Elektrické zubné kefky";"";"";""
"KB_100002134534";"";"Zdravie a starostlivosť > Starostlivosť o zuby > Elektrické zubné kefky";"";"";""
"KB_100002134533";"";"Zdravie a starostlivosť > Starostlivosť o zuby > Elektrické zubné kefky";"";"";""
"KB_100002134535";"";"Zdravie a starostlivosť > Starostlivosť o zuby > Elektrické zubné kefky";"";"";""
"065406";"";"Cestovanie, šport a outdoor > Príslušenstvo pre drony > Filtre pre drony";"";"";""
"078336";"";"Cestovanie, šport a outdoor > Príslušenstvo pre drony > Filtre pre drony";"";"";""
"081473";"";"Cestovanie, šport a outdoor > Príslušenstvo pre drony > Filtre pre drony";"";"";""
"084291";"";"Cestovanie, šport a outdoor > Príslušenstvo pre drony > Filtre pre drony";"";"";""
"051608";"";"Cestovanie, šport a outdoor > Príslušenstvo pre drony > Filtre pre drony";"";"";""
"088337";"";"Domáce spotrebiče > Príslušenstvo k vysávačom";"";"";""
"070902";"";"Počítače, mobily a tablety > Puzdrá, sklá a príslušenstvo pre mobily > Puzdrá na mobilné telefóny";"";"";""
"070906";"";"Počítače, mobily a tablety > Puzdrá, sklá a príslušenstvo pre mobily > Puzdrá na mobilné telefóny";"";"";""
"070908";"";"Počítače, mobily a tablety > Puzdrá, sklá a príslušenstvo pre mobily > Puzdrá na mobilné telefóny";"";"";""
"070910";"";"Počítače, mobily a tablety > Puzdrá, sklá a príslušenstvo pre mobily > Puzdrá na mobilné telefóny";"";"";""
"070912";"";"Počítače, mobily a tablety > Puzdrá, sklá a príslušenstvo pre mobily > Puzdrá na mobilné telefóny";"";"";""
"070914";"";"Počítače, mobily a tablety > Puzdrá, sklá a príslušenstvo pre mobily > Puzdrá na mobilné telefóny";"";"";""
"070916";"";"Počítače, mobily a tablety > Puzdrá, sklá a príslušenstvo pre mobily > Puzdrá na mobilné telefóny";"";"";""
"072592";"";"Počítače, mobily a tablety > Puzdrá, sklá a príslušenstvo pre mobily > Puzdrá na mobilné telefóny";"";"";""
"072594";"";"Počítače, mobily a tablety > Puzdrá, sklá a príslušenstvo pre mobily > Puzdrá na mobilné telefóny";"";"";""
"072586";"";"Počítače, mobily a tablety > Puzdrá, sklá a príslušenstvo pre mobily > Puzdrá na mobilné telefóny";"";"";""
"080758";"";"3D tlač a digitálna výroba > 3D tlačiarne a materiály > Tlačové struny a vlákna > PLA filamenty";"";"";""
"083726";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Statívy, držiaky a upevnenie pre kamery > Statívy pre fotoaparáty a kamery";"";"";""
"KB_100000980758";"";"Domáce spotrebiče > Sušiaky na bielizeň";"";"";""
"077388";"";"3D tlač a digitálna výroba > 3D tlačiarne a materiály > Tlačové struny a vlákna > ABS a ASA filamenty";"";"";""
"079801";"";"3D tlač a digitálna výroba > 3D tlačiarne a materiály > Tlačové struny a vlákna > TPU filamenty";"";"";""
"079803";"";"3D tlač a digitálna výroba > 3D tlačiarne a materiály > Tlačové struny a vlákna > TPU filamenty";"";"";""
"079802";"";"3D tlač a digitálna výroba > 3D tlačiarne a materiály > Tlačové struny a vlákna > TPU filamenty";"";"";""
"079804";"";"3D tlač a digitálna výroba > 3D tlačiarne a materiály > Tlačové struny a vlákna > TPU filamenty";"";"";""
"079805";"";"3D tlač a digitálna výroba > 3D tlačiarne a materiály > Tlačové struny a vlákna > TPU filamenty";"";"";""
"079794";"";"3D tlač a digitálna výroba > 3D tlačiarne a materiály > Tlačové struny a vlákna > ABS a ASA filamenty";"";"";""
"079795";"";"3D tlač a digitálna výroba > 3D tlačiarne a materiály > Tlačové struny a vlákna > PETG filamenty";"";"";""
"079796";"";"3D tlač a digitálna výroba > 3D tlačiarne a materiály > Tlačové struny a vlákna > PETG filamenty";"";"";""
"085237";"";"3D tlač a digitálna výroba > 3D tlačiarne a materiály > Tlačové struny a vlákna > PLA filamenty";"";"";""
"085163";"";"3D tlač a digitálna výroba > 3D tlačiarne a materiály > Tlačové struny a vlákna > PLA filamenty";"";"";""
"085166";"";"3D tlač a digitálna výroba > 3D tlačiarne a materiály > Tlačové struny a vlákna > PLA filamenty";"";"";""
"085168";"";"3D tlač a digitálna výroba > 3D tlačiarne a materiály > Tlačové struny a vlákna > PLA filamenty";"";"";""
"085204";"";"3D tlač a digitálna výroba > 3D tlačiarne a materiály > Tlačové struny a vlákna > PLA filamenty";"";"";""
"085205";"";"3D tlač a digitálna výroba > 3D tlačiarne a materiály > Tlačové struny a vlákna > PLA filamenty";"";"";""
"085167";"";"3D tlač a digitálna výroba > 3D tlačiarne a materiály > Tlačové struny a vlákna > PLA filamenty";"";"";""
"093711";"";"3D tlač a digitálna výroba > 3D tlačiarne a materiály > Tlačové struny a vlákna > PETG filamenty";"";"";""
"AT_ITR-00018340";"";"Chovateľské potreby > Venčenie a transport";"";"";""
"024466";"";"Chovateľské potreby > Fontány a napájačky > Fontány pre psy a mačky";"";"";""
"032811";"";"Chovateľské potreby > Fontány a napájačky > Fontány pre psy a mačky";"";"";""
"AT_ATO-2631610100";"";"Chovateľské potreby > Fontány a napájačky > Fontány pre psy a mačky";"";"";""
"AT_ATO-2631610200";"";"Elektro, Smart Home a osvetlenie > Smart domácnosť – zariadenia";"Chovateľské potreby > Fontány a napájačky > Fontány pre psy a mačky";"";""
"089599";"";"Počítače, mobily a tablety > Puzdrá, sklá a príslušenstvo pre mobily > Puzdrá na mobilné telefóny";"";"";""
"089595";"";"Počítače, mobily a tablety > Puzdrá, sklá a príslušenstvo pre mobily > Puzdrá na mobilné telefóny";"";"";""
"055643";"";"Elektro, Smart Home a osvetlenie > Smart domácnosť – zariadenia > Senzory teploty a vlhkosti";"";"";""
"085866";"";"Počítače, mobily a tablety > Herné príslušenstvo pre PC > Herné simulátory > Volanty a pretekárske ovládače";"";"";""
"081478";"";"Cestovanie, šport a outdoor > Príslušenstvo pre drony > Filtre pre drony";"";"";""
"081481";"";"Cestovanie, šport a outdoor > Príslušenstvo pre drony > Filtre pre drony";"";"";""
"078077";"";"Domáce spotrebiče > Príslušenstvo k vysávačom";"";"";""
"078075";"";"Domáce spotrebiče > Príslušenstvo k vysávačom";"";"";""
"082318";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Fotoateliér > Fotografické a video svetlá";"";"";""
"087015";"";"Domáce spotrebiče > Príslušenstvo k vysávačom";"";"";""
"084679";"";"Domáce spotrebiče > Vysávače > Tyčové vysávače";"";"";""
"084678";"";"Domáce spotrebiče > Vysávače > Tyčové vysávače";"";"";""
"090102";"";"Domáce spotrebiče > Vysávače > Tyčové vysávače";"";"";""
"PEN_5578791";"";"Domáce spotrebiče > Vysávače";"";"";""
"PEN_5578792";"";"Domáce spotrebiče > Vysávače";"";"";""
"PEN_5578789";"";"Domáce spotrebiče > Vysávače";"";"";""
"PEN_6552564";"";"Domáce spotrebiče > Vysávače";"";"";""
"PEN_55787830";"";"Domáce spotrebiče > Vysávače > Robotické vysávače";"";"";""
"PEN_55787831";"";"Domáce spotrebiče > Vysávače > Robotické vysávače";"";"";""
"PEN_5578786";"";"Domáce spotrebiče > Vysávače";"";"";""
"PEN_5578787";"";"Domáce spotrebiče > Vysávače";"";"";""
"PEN_55787933";"";"Domáce spotrebiče > Vysávače";"";"";""
"PEN_55787934";"";"Domáce spotrebiče > Vysávače";"";"";""
"PEN_5578793";"";"Domáce spotrebiče > Vysávače";"";"";""
"AT_NED-WIFIVCL001CBK";"";"Elektro, Smart Home a osvetlenie > Smart domácnosť – zariadenia";"Domáce spotrebiče > Vysávače > Robotické vysávače";"";""
"AT_ATO-WIFIVCL002CBK";"";"Elektro, Smart Home a osvetlenie > Smart domácnosť – zariadenia";"Domáce spotrebiče > Vysávače > Robotické vysávače";"";""
"AT_NED-WIFIVCR001CBK";"";"Elektro, Smart Home a osvetlenie > Smart domácnosť – zariadenia";"Domáce spotrebiče > Vysávače > Robotické vysávače";"";""
"PEN_65526052";"";"Domáce spotrebiče > Vysávače > Robotické vysávače";"";"";""
"PEN_65526051";"";"Domáce spotrebiče > Vysávače > Robotické vysávače";"";"";""
"PEN_65526000";"";"Domáce spotrebiče > Vysávače > Robotické vysávače";"";"";""
"PEN_65526050";"";"Domáce spotrebiče > Vysávače > Robotické vysávače";"";"";""
"PEN_65526054";"";"Domáce spotrebiče > Vysávače > Robotické vysávače";"";"";""
"059286";"";"Domáce spotrebiče > Príslušenstvo k vysávačom";"";"";""
