"code";"pairCode";"defaultCategory";"categoryText";"categoryText2";"categoryText3"
"ABL-17-44-372";"";"Cestovanie, šport a outdoor > Bojové športy > Boxerské rukavice";"";"";""
"ABL-17-44-377";"";"Cestovanie, šport a outdoor > Bojové športy > Boxerské rukavice";"";"";""
"ATO-04240700";"";"Energia a napájanie > Nabíjačky batérií a akumulátorov";"Auto-moto > Karavany a obytné autá";"Auto-moto > Autobatérie, nabíjačky a štartovacie boxy > Nabíjačky autobatérií";""
"LEV-82546";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"LEV-82991";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"ABL-30-B4-033";"";"Cestovanie, šport a outdoor > Bojové športy > Chrániče pre bojové športy";"";"";""
"ABL-30-B4-034";"";"Cestovanie, šport a outdoor > Bojové športy > Chrániče pre bojové športy";"";"";""
"ABL-30-B4-040";"";"Cestovanie, šport a outdoor > Bojové športy > Chrániče pre bojové športy";"";"";""
"TIP-04240639";"";"Energia a napájanie > Nabíjačky batérií a akumulátorov";"Auto-moto > Karavany a obytné autá";"Auto-moto > Autobatérie, nabíjačky a štartovacie boxy > Nabíjačky autobatérií";""
"ABL-30-B1-182";"";"Cestovanie, šport a outdoor > Bojové športy > Boxerské rukavice";"";"";""
"ABL-30-B1-025";"";"Cestovanie, šport a outdoor > Bojové športy > MMA rukavice";"";"";""
"ABL-30-B1-029";"";"Cestovanie, šport a outdoor > Bojové športy > MMA rukavice";"";"";""
"ABL-30-B1-030";"";"Cestovanie, šport a outdoor > Bojové športy > MMA rukavice";"";"";""
"ABL-30-B1-359";"";"Cestovanie, šport a outdoor > Bojové športy > Boxerské rukavice";"";"";""
"ABL-30-B1-360";"";"Cestovanie, šport a outdoor > Bojové športy > Boxerské rukavice";"";"";""
"SPR-FVEPV4RE25";"";"Energia a napájanie > Fotovoltaika > Káble a konektory pre fotovoltaiku > Fotovoltaické káble";"Elektro, Smart Home a osvetlenie > Káble a vodiče";"";""
"SPR-FVEPV4RE50";"";"Energia a napájanie > Fotovoltaika > Káble a konektory pre fotovoltaiku > Fotovoltaické káble";"Elektro, Smart Home a osvetlenie > Káble a vodiče";"";""
"SPR-FVEPV6BL";"";"Energia a napájanie > Fotovoltaika > Káble a konektory pre fotovoltaiku > Fotovoltaické káble";"Elektro, Smart Home a osvetlenie > Káble a vodiče";"";""
"SPR-FVESYMC42PAR";"";"Energia a napájanie > Fotovoltaika > Káble a konektory pre fotovoltaiku > Fotovoltaické konektory";"";"";""
"ABL-30-B1-450";"";"Cestovanie, šport a outdoor > Bojové športy > Boxerské rukavice";"";"";""
"ABL-30-B1-452";"";"Cestovanie, šport a outdoor > Bojové športy > Boxerské rukavice";"";"";""
"ABL-30-B1-462";"";"Cestovanie, šport a outdoor > Bojové športy > MMA rukavice";"";"";""
"ABL-30-B1-478";"";"Cestovanie, šport a outdoor > Bojové športy > Boxerské rukavice";"";"";""
"ABL-30-B1-483";"";"Cestovanie, šport a outdoor > Bojové športy > Boxerské rukavice";"";"";""
"ABL-30-B1-485";"";"Cestovanie, šport a outdoor > Bojové športy > Boxerské rukavice";"";"";""
"EMO2202019000";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"EMO2202020000";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"LEC-KM2018";"";"Auto-moto > Elektronika do auta > Autorádiá";"";"";""
"ABL-30-B3-013";"";"Cestovanie, šport a outdoor > Bojové športy > Boxerské rukavice";"";"";""
"TIP-03360268";"";"Energia a napájanie > Fotovoltaika > Káble a konektory pre fotovoltaiku > Fotovoltaické konektory";"";"";""
"ATO-KW510";"";"Auto-moto > Autobatérie, nabíjačky a štartovacie boxy > Nabíjačky autobatérií";"";"";""
"ATO-KW520";"";"Auto-moto > Autobatérie, nabíjačky a štartovacie boxy > Nabíjačky autobatérií";"";"";""
"SPR-FVEPV4BL1515V";"";"Energia a napájanie > Fotovoltaika > Káble a konektory pre fotovoltaiku > Fotovoltaické káble";"Elektro, Smart Home a osvetlenie > Káble a vodiče";"";""
"SPR-FVEPV4RE15";"";"Energia a napájanie > Fotovoltaika > Káble a konektory pre fotovoltaiku > Fotovoltaické káble";"Elektro, Smart Home a osvetlenie > Káble a vodiče";"";""
"SPR-FVEPV6RE15";"";"Energia a napájanie > Fotovoltaika > Káble a konektory pre fotovoltaiku > Fotovoltaické káble";"Elektro, Smart Home a osvetlenie > Káble a vodiče";"";""
"ABL-30-B3-010";"";"Cestovanie, šport a outdoor > Bojové športy > Boxerské rukavice";"";"";""
"LEC-KM-PPA100";"";"Elektro, Smart Home a osvetlenie > Profesionálne kamerové systémy > Príslušenstvo ku kamerovým systémom";"";"";""
"TIP-07720006";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Kliešťové merače";"";"";""
"TIP-07720065";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"TIP-07720237";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"LEC-KM2015";"";"Auto-moto > Elektronika do auta > Autorádiá";"";"";""
"TIP-07720139";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Kliešťové merače";"";"";""
"EMO1608000001";"";"Energia a napájanie > Nabíjačky batérií a akumulátorov";"Auto-moto > Karavany a obytné autá";"Auto-moto > Autobatérie, nabíjačky a štartovacie boxy > Nabíjačky autobatérií";""
"TIP-07720227";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"LEC-RA-1103-M";"";"Chovateľské potreby > Pelechy, škrabadlá a klietky > Pelechy pre psy a mačky";"";"";""
"H1Z2Z2-K-BLACK-4-M";"";"Energia a napájanie > Fotovoltaika > Káble a konektory pre fotovoltaiku > Fotovoltaické káble";"Elektro, Smart Home a osvetlenie > Káble a vodiče";"";""
"H1Z2Z2-K-RED-6-M";"";"Energia a napájanie > Fotovoltaika > Káble a konektory pre fotovoltaiku > Fotovoltaické káble";"Elektro, Smart Home a osvetlenie > Káble a vodiče";"";""
"H1Z2Z2-K-BLACK-6-M";"";"Energia a napájanie > Fotovoltaika > Káble a konektory pre fotovoltaiku > Fotovoltaické káble";"Elektro, Smart Home a osvetlenie > Káble a vodiče";"";""
"CMP-07168";"";"Energia a napájanie > Nabíjačky batérií a akumulátorov";"Auto-moto > Autobatérie, nabíjačky a štartovacie boxy > Nabíjačky autobatérií";"";""
"TIP-04240640";"";"Energia a napájanie > Nabíjačky batérií a akumulátorov";"Auto-moto > Karavany a obytné autá";"Auto-moto > Autobatérie, nabíjačky a štartovacie boxy > Nabíjačky autobatérií";""
"ABL-30-B1-082";"";"Cestovanie, šport a outdoor > Bojové športy > Chrániče pre bojové športy";"";"";""
"ABL-30-B1-088";"";"Cestovanie, šport a outdoor > Bojové športy > MMA rukavice";"";"";""
"ABL-17-44-371";"";"Cestovanie, šport a outdoor > Bojové športy > Boxerské rukavice";"";"";""
"ABL-17-44-378";"";"Cestovanie, šport a outdoor > Bojové športy > Boxerské rukavice";"";"";""
"ABL-30-B1-005";"";"Cestovanie, šport a outdoor > Bojové športy > Boxerské rukavice";"";"";""
"ABL-30-B1-010";"";"Cestovanie, šport a outdoor > Bojové športy > Boxerské rukavice";"";"";""
"ABL-30-B1-032";"";"Cestovanie, šport a outdoor > Bojové športy > MMA rukavice";"";"";""
"TIP-07720228";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"ATO-G812A";"";"Energia a napájanie > Nabíjačky batérií a akumulátorov";"Auto-moto > Autobatérie, nabíjačky a štartovacie boxy > Nabíjačky autobatérií";"";""
"TIP-07720154";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"TIP-07720239";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"TIP-07720240";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"TIP-07730009";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"EMO2202007000";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"EMO2202013000";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Kliešťové merače";"";"";""
"ATO-1916055510";"";"Elektro, Smart Home a osvetlenie > Predlžovacie káble a vidlice > Spínacie a časové zásuvky";"Elektro, Smart Home a osvetlenie > Smart domácnosť – zariadenia > Smart zásuvky";"Elektro, Smart Home a osvetlenie > Elektromery a spínacia technika";""
"SPR-FVEPV4BL50";"";"Energia a napájanie > Fotovoltaika > Káble a konektory pre fotovoltaiku > Fotovoltaické káble";"Elektro, Smart Home a osvetlenie > Káble a vodiče";"";""
"ATO-N350J";"";"Energia a napájanie > Fotovoltaika > Káble a konektory pre fotovoltaiku > Fotovoltaické káble";"";"";""
"ATO-N350K";"";"Energia a napájanie > Fotovoltaika > Káble a konektory pre fotovoltaiku > Fotovoltaické káble";"";"";""
"ATO-N350L";"";"Energia a napájanie > Fotovoltaika > Káble a konektory pre fotovoltaiku > Fotovoltaické káble";"";"";""
"SPR-475UT33AP";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"ITR-00016712";"";"Chovateľské potreby";"";"";""
"ATO-2101900012";"";"Elektro, Smart Home a osvetlenie > Smart domácnosť – zariadenia > Smart termostaty a hlavice";"Elektro, Smart Home a osvetlenie > Elektromery a spínacia technika";"";""
"LEV-82992";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"SPR-FVEPV4RE10015K";"";"Energia a napájanie > Fotovoltaika > Káble a konektory pre fotovoltaiku > Fotovoltaické káble";"Elektro, Smart Home a osvetlenie > Káble a vodiče";"";""
"SPR-FVEPV6BL10015V";"";"Energia a napájanie > Fotovoltaika > Káble a konektory pre fotovoltaiku > Fotovoltaické káble";"Elektro, Smart Home a osvetlenie > Káble a vodiče";"";""
"SPR-FVESYBY41AB";"";"Energia a napájanie > Fotovoltaika > Káble a konektory pre fotovoltaiku > Fotovoltaické káble";"Elektro, Smart Home a osvetlenie > Káble a vodiče";"";""
"TIP-04240669";"";"Energia a napájanie > Nabíjačky batérií a akumulátorov";"Auto-moto > Karavany a obytné autá";"Auto-moto > Autobatérie, nabíjačky a štartovacie boxy > Nabíjačky autobatérií";""
"TIP-03360240";"";"Energia a napájanie > Fotovoltaika > Káble a konektory pre fotovoltaiku > Fotovoltaické konektory";"";"";""
"ABL-30-B1-389";"";"Cestovanie, šport a outdoor > Bojové športy > Chrániče pre bojové športy";"";"";""
"ABL-30-B1-407";"";"Cestovanie, šport a outdoor > Bojové športy > Chrániče pre bojové športy";"";"";""
"EMO1606025000";"";"Energia a napájanie > Nabíjačky batérií a akumulátorov";"Auto-moto > Karavany a obytné autá";"Auto-moto > Autobatérie, nabíjačky a štartovacie boxy > Nabíjačky autobatérií";""
"ATO-2106000300";"";"Elektro, Smart Home a osvetlenie > Smart domácnosť – zariadenia > Smart zásuvky";"Elektro, Smart Home a osvetlenie > Elektromery a spínacia technika";"";""
"SPR-FVEPV4BL2015V";"";"Energia a napájanie > Fotovoltaika > Káble a konektory pre fotovoltaiku > Fotovoltaické káble";"Elektro, Smart Home a osvetlenie > Káble a vodiče";"";""
"LEC-BAT1155";"";"Energia a napájanie > Nabíjačky batérií a akumulátorov";"Auto-moto > Karavany a obytné autá";"Auto-moto > Autobatérie, nabíjačky a štartovacie boxy > Nabíjačky autobatérií";""
"ATO-RA-1006";"";"Chovateľské potreby > Pelechy, škrabadlá a klietky > Škrabadlá pre mačky";"";"";""
"ABL-30-B1-493";"";"Cestovanie, šport a outdoor > Bojové športy > Chrániče pre bojové športy";"";"";""
"ABL-30-B1-504";"";"Cestovanie, šport a outdoor > Bojové športy > MMA rukavice";"";"";""
"ABL-30-B1-516";"";"Cestovanie, šport a outdoor > Bojové športy > Chrániče pre bojové športy";"";"";""
"ABL-30-B1-615";"";"Cestovanie, šport a outdoor > Bojové športy > Chrániče pre bojové športy";"";"";""
"ATO-G826";"";"Energia a napájanie > Nabíjačky batérií a akumulátorov";"Auto-moto > Karavany a obytné autá";"Auto-moto > Autobatérie, nabíjačky a štartovacie boxy > Nabíjačky autobatérií";""
"TIP-07720225";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Kliešťové merače";"";"";""
"LEC-MIE0257";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"LEC-MIE0465";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"Auto-moto > Garáž, dielňa, servis > Autodiagnostika";"";""
"SPR-FVEPV6BL25";"";"Energia a napájanie > Fotovoltaika > Káble a konektory pre fotovoltaiku > Fotovoltaické káble";"Elektro, Smart Home a osvetlenie > Káble a vodiče";"";""
"SPR-FVEPV6BL50015V";"";"Energia a napájanie > Fotovoltaika > Káble a konektory pre fotovoltaiku > Fotovoltaické káble";"Elektro, Smart Home a osvetlenie > Káble a vodiče";"";""
"SPR-FVEPV6RE25";"";"Energia a napájanie > Fotovoltaika > Káble a konektory pre fotovoltaiku > Fotovoltaické káble";"Elektro, Smart Home a osvetlenie > Káble a vodiče";"";""
"ABL-30-B1-252";"";"Cestovanie, šport a outdoor > Bojové športy > Boxerské rukavice";"";"";""
"ABL-30-B1-254";"";"Cestovanie, šport a outdoor > Bojové športy > Chrániče pre bojové športy";"";"";""
"ABL-30-B1-262";"";"Cestovanie, šport a outdoor > Bojové športy > Chrániče pre bojové športy";"";"";""
"ABL-30-B1-270";"";"Cestovanie, šport a outdoor > Bojové športy > Chrániče pre bojové športy";"";"";""
"ABL-30-B3-021";"";"Cestovanie, šport a outdoor > Bojové športy > Boxerské rukavice";"";"";""
"ABL-30-B3-042";"";"Cestovanie, šport a outdoor > Bojové športy > Boxerské rukavice";"";"";""
"ABL-30-B3-046";"";"Cestovanie, šport a outdoor > Bojové športy > MMA rukavice";"";"";""
"ABL-30-B3-047";"";"Cestovanie, šport a outdoor > Bojové športy > MMA rukavice";"";"";""
"ABL-30-B3-070";"";"Cestovanie, šport a outdoor > Bojové športy > Boxerské rukavice";"";"";""
"ABL-30-B3-071";"";"Cestovanie, šport a outdoor > Bojové športy > Boxerské rukavice";"";"";""
"ABL-30-B3-075";"";"Cestovanie, šport a outdoor > Bojové športy > Boxerské rukavice";"";"";""
"ABL-30-B3-076";"";"Cestovanie, šport a outdoor > Bojové športy > Boxerské rukavice";"";"";""
"ABL-30-B3-077";"";"Cestovanie, šport a outdoor > Bojové športy > Boxerské rukavice";"";"";""
"ABL-30-B3-095";"";"Cestovanie, šport a outdoor > Bojové športy > MMA rukavice";"";"";""
"ABL-30-B3-096";"";"Cestovanie, šport a outdoor > Bojové športy > MMA rukavice";"";"";""
"ABL-30-B3-097";"";"Cestovanie, šport a outdoor > Bojové športy > MMA rukavice";"";"";""
"ABL-30-B3-100";"";"Cestovanie, šport a outdoor > Bojové športy > MMA rukavice";"";"";""
"ABL-30-B3-126";"";"Cestovanie, šport a outdoor > Bojové športy > Boxerské rukavice";"";"";""
"ABL-30-B3-127";"";"Cestovanie, šport a outdoor > Bojové športy > Boxerské rukavice";"";"";""
"TIP-07720166";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"EMOS410";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"LEV-83844";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"TIP-07730136";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"TIP-07720284";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Kliešťové merače";"";"";""
"TIP-03360262";"";"Energia a napájanie > Fotovoltaika > Káble a konektory pre fotovoltaiku > Fotovoltaické konektory";"";"";""
"ITR-00018340";"";"Chovateľské potreby > Venčenie a transport";"";"";""
"ITR-00018345";"";"Domáce spotrebiče > Kuchynské roboty a krájače > Kuchynské roboty";"";"";""
"ABL-30-B1-306";"";"Cestovanie, šport a outdoor > Bojové športy > MMA rukavice";"";"";""
"ABL-30-B1-313";"";"Cestovanie, šport a outdoor > Bojové športy > Chrániče pre bojové športy";"";"";""
"ABL-30-B1-431";"";"Cestovanie, šport a outdoor > Bojové športy > Boxerské rukavice";"";"";""
"ABL-30-B1-454";"";"Cestovanie, šport a outdoor > Bojové športy > Boxerské rukavice";"";"";""
"ABL-30-B1-459";"";"Cestovanie, šport a outdoor > Bojové športy > Boxerské rukavice";"";"";""
"ABL-30-B1-460";"";"Cestovanie, šport a outdoor > Bojové športy > Boxerské rukavice";"";"";""
"ABL-30-B1-480";"";"Cestovanie, šport a outdoor > Bojové športy > Chrániče pre bojové športy";"";"";""
"ABL-30-B3-012";"";"Cestovanie, šport a outdoor > Bojové športy > Boxerské rukavice";"";"";""
"ABL-30-B3-015";"";"Cestovanie, šport a outdoor > Bojové športy > Boxerské rukavice";"";"";""
"ABL-30-B3-022";"";"Cestovanie, šport a outdoor > Bojové športy > Boxerské rukavice";"";"";""
"ABL-30-B3-040";"";"Cestovanie, šport a outdoor > Bojové športy > Boxerské rukavice";"";"";""
"ABL-30-B3-051";"";"Cestovanie, šport a outdoor > Bojové športy > Boxerské rukavice";"";"";""
"ABL-30-B3-053";"";"Cestovanie, šport a outdoor > Bojové športy > Boxerské rukavice";"";"";""
"ABL-30-B3-065";"";"Cestovanie, šport a outdoor > Bojové športy > Boxerské rukavice";"";"";""
"ABL-30-B3-078";"";"Cestovanie, šport a outdoor > Bojové športy > Boxerské rukavice";"";"";""
