id;parentId;depth;is_leaf;visible;full_path;url;direct_products;subtree_products;empty
46854;46851;3;0;1;Profesionálna audio technika > Pódium, diskotéka, DJ > transportné kufre a racky > príslušenstvo;prislusenstvo-27;0;27;0
47196;46851;3;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > transportné kufre a racky > transportné skrine;transportne-skrine;0;0;1
47313;46851;3;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > transportné kufre a racky > rackové skrine;rackove-skrine;9;9;0
47478;46851;3;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > transportné kufre a racky > tašky;tasky-3;0;0;1
48297;46851;3;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > transportné kufre a racky > Príslušenstvo k transportným kufrom a rackom;prislusenstvo-k-transportnym-kufrom-a-rackom;8;8;0
46857;46854;4;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > transportné kufre a racky > príslušenstvo > ostatné;ostatne-25;27;27;0
47124;46854;4;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > transportné kufre a racky > príslušenstvo > Kolieska;kolieska;0;0;1
47250;46854;4;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > transportné kufre a racky > príslušenstvo > rohy a profily;rohy-a-profily;0;0;1
46863;46860;2;0;1;Profesionálna audio technika > Káble, konektory a redukcie > Káble;kable-3;39;164;0
46869;46860;2;0;1;Profesionálna audio technika > Káble, konektory a redukcie > Konektory a redukcie;konektory-a-redukcie;13;124;0
46881;46860;2;1;1;Profesionálna audio technika > Káble, konektory a redukcie > Napájanie;napajanie;11;11;0
47253;46860;2;0;1;Profesionálna audio technika > Káble, konektory a redukcie > Neutrik;neutrik;0;42;0
46866;46863;3;1;1;Profesionálna audio technika > Káble, konektory a redukcie > Káble > reproduktorové na kotúči;reproduktorove-na-kotuci;24;24;0
46878;46863;3;1;1;Profesionálna audio technika > Káble, konektory a redukcie > Káble > napájacie;napajacie;12;12;0
46893;46863;3;1;1;Profesionálna audio technika > Káble, konektory a redukcie > Káble > mikrofónové / audio na kotúči;mikrofonove-audio-na-kotuci;14;14;0
46896;46863;3;1;1;Profesionálna audio technika > Káble, konektory a redukcie > Káble > RCA;rca;9;9;0
46902;46863;3;1;1;Profesionálna audio technika > Káble, konektory a redukcie > Káble > adaptéry;adaptery-3;0;0;1
46905;46863;3;1;1;Profesionálna audio technika > Káble, konektory a redukcie > Káble > 6,3mm;6-3mm-2;12;12;0
46908;46863;3;1;1;Profesionálna audio technika > Káble, konektory a redukcie > Káble > 3.5/2.5mm;3-5-2-5mm;0;0;1
46995;46863;3;1;1;Profesionálna audio technika > Káble, konektory a redukcie > Káble > iné;ine-6;10;10;0
47139;46863;3;1;1;Profesionálna audio technika > Káble, konektory a redukcie > Káble > HDMI, DVI-D, SVHS;hdmi--dvi-d--svhs;0;0;1
47154;46863;3;1;1;Profesionálna audio technika > Káble, konektory a redukcie > Káble > Sieťové;sietove;0;0;1
47199;46863;3;1;1;Profesionálna audio technika > Káble, konektory a redukcie > Káble > XLR;xlr;26;26;0
47238;46863;3;1;1;Profesionálna audio technika > Káble, konektory a redukcie > Káble > reproduktorové;reproduktorove;18;18;0
47385;46863;3;1;1;Profesionálna audio technika > Káble, konektory a redukcie > Káble > BNC;bnc-2;0;0;1
47469;46863;3;1;1;Profesionálna audio technika > Káble, konektory a redukcie > Káble > video na kotúči;video-na-kotuci;0;0;1
47481;46863;3;1;1;Profesionálna audio technika > Káble, konektory a redukcie > Káble > USB;usb;0;0;1
46872;46869;3;1;1;Profesionálna audio technika > Káble, konektory a redukcie > Konektory a redukcie > 6.3mm;6-3mm;31;31;0
46899;46869;3;1;1;Profesionálna audio technika > Káble, konektory a redukcie > Konektory a redukcie > iné;ine-5;0;0;1
46971;46869;3;1;1;Profesionálna audio technika > Káble, konektory a redukcie > Konektory a redukcie > BNC;bnc;0;0;1
47136;46869;3;1;1;Profesionálna audio technika > Káble, konektory a redukcie > Konektory a redukcie > 3.5/2.5mm;3-5-2-5mm-2;8;8;0
47259;46869;3;1;1;Profesionálna audio technika > Káble, konektory a redukcie > Konektory a redukcie > XLR;xlr-2;41;41;0
47265;46869;3;1;1;Profesionálna audio technika > Káble, konektory a redukcie > Konektory a redukcie > RCA;rca-2;23;23;0
47274;46869;3;1;1;Profesionálna audio technika > Káble, konektory a redukcie > Konektory a redukcie > Speakon/Powercon;speakon-powercon;8;8;0
46887;46884;2;0;1;Profesionálna audio technika > Car audio > Káble;kable-4;0;0;1
46911;46884;2;1;0;Profesionálna audio technika > Car audio > Príslušenstvo Car audio;prislusenstvo-car-audio;0;0;1
47010;46884;2;1;1;Profesionálna audio technika > Car audio > Poistky, púzdra, distribútory;poistky--puzdra--distributory;0;0;1
47058;46884;2;0;1;Profesionálna audio technika > Car audio > Reproduktory;reproduktory-7;0;0;1
48279;46884;2;1;1;Profesionálna audio technika > Car audio > Príslušenstvo pre autorádiá a car audio;prislusenstvo-pre-autoradia-a-car-audio;12;12;0
46890;46887;3;1;1;Profesionálna audio technika > Car audio > Káble > signálové;signalove;0;0;1
46917;46914;2;1;1;Profesionálna audio technika > Reproduktory > výškové;vyskove;26;26;0
46974;46914;2;0;1;Profesionálna audio technika > Reproduktory > Príslušenstvo k reproduktorom;prislusenstvo-k-reproduktorom;31;131;0
47214;46914;2;1;1;Profesionálna audio technika > Reproduktory > náhradné cievky;nahradne-cievky;0;0;1
47235;46914;2;1;1;Profesionálna audio technika > Reproduktory > drivery;drivery;0;0;1
47241;46914;2;1;1;Profesionálna audio technika > Reproduktory > stredové;stredove;0;0;1
47343;46914;2;1;1;Profesionálna audio technika > Reproduktory > basové/subwoofery;basove-subwoofery;11;11;0
47346;46914;2;1;1;Profesionálna audio technika > Reproduktory > univerzálne;univerzalne-3;14;14;0
47349;46914;2;1;1;Profesionálna audio technika > Reproduktory > stredo-basové;stredo-basove;27;27;0
47352;46914;2;1;1;Profesionálna audio technika > Reproduktory > širokopásmové;sirokopasmove;13;13;0
47484;46914;2;1;1;Profesionálna audio technika > Reproduktory > Reproduktorové stavebnice;reproduktorove-stavebnice;0;0;1
46923;46920;2;0;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Zosilňovače;zosilnovace-4;2;71;0
46929;46920;2;0;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Reproduktory;reproduktory-6;23;199;0
46935;46920;2;1;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Matrix/mixy audio;matrix-mixy-audio;19;19;0
46956;46920;2;1;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Regulátory hlasitosti;regulatory-hlasitosti;24;24;0
47073;46920;2;0;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Mikrofóny;mikrofony-4;10;18;0
47094;46920;2;0;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Systémy požiarneho a evakuačného rozhlasu;systemy-poziarneho-a-evakuacneho-rozhlasu;5;17;0
47169;46920;2;1;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Bezdrôtové zosilňovacie systémy (Loop);bezdrotove-zosilnovacie-systemy--loop;0;0;1
47289;46920;2;0;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Iné 100V zariadenia;ine-100v-zariadenia;0;0;1
47322;46920;2;1;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Bezdrôtový prenos zvuku;bezdrotovy-prenos-zvuku;0;0;1
47364;46920;2;1;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Megafóny;megafony;0;0;1
47367;46920;2;1;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Transformátory 100V;transformatory-100v;0;0;1
47370;46920;2;1;0;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Prenosné ozvučovacie systémy;prenosne-ozvucovacie-systemy;0;0;1
47388;46920;2;1;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Zosilňovače hlasu;zosilnovace-hlasu;0;0;1
47394;46920;2;1;0;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > IP ozvučenie;ip-ozvucenie;0;0;1
47466;46920;2;1;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Zdroje zvuku;zdroje-zvuku;8;8;0
47490;46920;2;1;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Bezdrôtové ozvučenie;bezdrotove-ozvucenie;8;8;0
48333;46920;2;1;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Prenosné PA ozvučovacie systémy;prenosne-pa-ozvucovacie-systemy;20;20;0
48336;46920;2;1;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > IP reproduktory a ozvučovacie systémy;ip-reproduktory-a-ozvucovacie-systemy;23;23;0
46926;46923;3;1;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Zosilňovače > s malým výkonom;s-malym-vykonom;9;9;0
47031;46923;3;1;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Zosilňovače > príslušenstvo;prislusenstvo-30;10;10;0
47280;46923;3;1;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Zosilňovače > mixážne;mixazne;16;16;0
47283;46923;3;1;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Zosilňovače > zónové;zonove;20;20;0
47295;46923;3;1;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Zosilňovače > koncové;koncove-3;14;14;0
46932;46929;3;1;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Reproduktory > príslušenstvo;prislusenstvo-28;13;13;0
47028;46929;3;1;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Reproduktory > tlakové;tlakove;15;15;0
47088;46929;3;1;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Reproduktory > projektory zvuku 100V;projektory-zvuku-100v;0;0;1
47091;46929;3;1;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Reproduktory > podhľadové 100V;podhladove-100v;31;31;0
47100;46929;3;1;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Reproduktory > závesné;zavesne;8;8;0
47109;46929;3;1;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Reproduktory > nástenné 100V;nastenne-100v;32;32;0
47112;46929;3;1;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Reproduktory > reproduktorové stĺpiky 100V;reproduktorove-stlpiky-100v;17;17;0
47115;46929;3;1;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Reproduktory > nástenné;nastenne;23;23;0
47127;46929;3;1;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Reproduktory > záhradné;zahradne;0;0;1
47151;46929;3;1;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Reproduktory > tlakové 100V;tlakove-100v;18;18;0
47358;46929;3;1;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Reproduktory > podhľadové;podhladove;19;19;0
46944;46941;2;0;1;Profesionálna audio technika > Tlmočnícke, sprievodcovské a konferenčné systémy > Bezdrôtový, sprievodcovský systém;bezdrotovy--sprievodcovsky-system;14;34;0
47391;46941;2;1;1;Profesionálna audio technika > Tlmočnícke, sprievodcovské a konferenčné systémy > Sprievodcovský systém;sprievodcovsky-system;0;0;1
47427;46941;2;1;1;Profesionálna audio technika > Tlmočnícke, sprievodcovské a konferenčné systémy > Konferenčný systém;konferencny-system;22;22;0
47448;46941;2;1;1;Profesionálna audio technika > Tlmočnícke, sprievodcovské a konferenčné systémy > Tlmočnícky systém;tlmocnicky-system;0;0;1
47472;46941;2;1;1;Profesionálna audio technika > Tlmočnícke, sprievodcovské a konferenčné systémy > Rečnícke pulty;recnicke-pulty;0;0;1
46947;46944;3;1;0;Profesionálna audio technika > Tlmočnícke, sprievodcovské a konferenčné systémy > Bezdrôtový, sprievodcovský systém > nabíjačky a príslušenstvo;nabijacky-a-prislusenstvo;0;0;1
46950;46944;3;1;1;Profesionálna audio technika > Tlmočnícke, sprievodcovské a konferenčné systémy > Bezdrôtový, sprievodcovský systém > vysielače;vysielace;11;11;0
46953;46944;3;1;1;Profesionálna audio technika > Tlmočnícke, sprievodcovské a konferenčné systémy > Bezdrôtový, sprievodcovský systém > prijímače;prijimace;0;0;1
48285;46944;3;1;1;Profesionálna audio technika > Tlmočnícke, sprievodcovské a konferenčné systémy > Bezdrôtový, sprievodcovský systém > Nabíjačky a príslušenstvo k sprievodcovským systémom;nabijacky-a-prislusenstvo-k-sprievodcovskym-systemom;9;9;0
46962;46959;3;1;0;Profesionálna audio technika > Pódium, diskotéka, DJ > Statívy/držiaky > príslušenstvo;prislusenstvo-29;0;0;1
47046;46959;3;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > Statívy/držiaky > mikrofónové stolové;mikrofonove-stolove;10;10;0
47130;46959;3;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > Statívy/držiaky > mikrofónové husí krk;mikrofonove-husi-krk;0;0;1
47133;46959;3;1;0;Profesionálna audio technika > Pódium, diskotéka, DJ > Statívy/držiaky > hudobných nástrojov a nôt;hudobnych-nastrojov-a-not;0;0;1
47160;46959;3;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > Statívy/držiaky > reproduktorov;reproduktorov;35;35;0
47163;46959;3;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > Statívy/držiaky > mikrofónové podlahové;mikrofonove-podlahove;12;12;0
48288;46959;3;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > Statívy/držiaky > Príslušenstvo k statívom a držiakom;prislusenstvo-k-stativom-a-drziakom;24;24;0
48312;46959;3;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > Statívy/držiaky > Statívy pre hudobné nástroje a noty;stativy-pre-hudobne-nastroje-a-noty;10;10;0
46968;46965;3;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > Slúchadlá > s mikrofónom;s-mikrofonom;0;0;1
47106;46965;3;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > Slúchadlá > na ucho;na-ucho;0;0;1
47205;46965;3;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > Slúchadlá > náhlavové;nahlavove-2;27;27;0
47208;46965;3;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > Slúchadlá > špeciálne;specialne-3;0;0;1
47328;46965;3;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > Slúchadlá > do ucha;do-ucha;0;0;1
46977;46974;3;1;1;Profesionálna audio technika > Reproduktory > Príslušenstvo k reproduktorom > konektory;konektory-4;0;0;1
46980;46974;3;1;1;Profesionálna audio technika > Reproduktory > Príslušenstvo k reproduktorom > terminály;terminaly;18;18;0
46983;46974;3;1;1;Profesionálna audio technika > Reproduktory > Príslušenstvo k reproduktorom > bassreflexy;bassreflexy;0;0;1
47052;46974;3;1;1;Profesionálna audio technika > Reproduktory > Príslušenstvo k reproduktorom > výhybky;vyhybky-2;0;0;1
47142;46974;3;1;1;Profesionálna audio technika > Reproduktory > Príslušenstvo k reproduktorom > nožičky a hroty;nozicky-a-hroty;10;10;0
47181;46974;3;1;1;Profesionálna audio technika > Reproduktory > Príslušenstvo k reproduktorom > kondenzátory;kondenzatory;22;22;0
47184;46974;3;1;1;Profesionálna audio technika > Reproduktory > Príslušenstvo k reproduktorom > transformátory;transformatory;0;0;1
47187;46974;3;1;1;Profesionálna audio technika > Reproduktory > Príslušenstvo k reproduktorom > cievky;cievky;22;22;0
47190;46974;3;1;1;Profesionálna audio technika > Reproduktory > Príslušenstvo k reproduktorom > rezistory;rezistory;20;20;0
47193;46974;3;1;1;Profesionálna audio technika > Reproduktory > Príslušenstvo k reproduktorom > iné;ine-8;8;8;0
47211;46974;3;1;1;Profesionálna audio technika > Reproduktory > Príslušenstvo k reproduktorom > tlmiaci materiál a  pásky;tlmiaci-material-a--pasky;0;0;1
47226;46974;3;1;1;Profesionálna audio technika > Reproduktory > Príslušenstvo k reproduktorom > zvukovody;zvukovody;0;0;1
47325;46974;3;1;1;Profesionálna audio technika > Reproduktory > Príslušenstvo k reproduktorom > zosilňovacie moduly;zosilnovacie-moduly;0;0;1
47331;46974;3;1;1;Profesionálna audio technika > Reproduktory > Príslušenstvo k reproduktorom > ochranné grily;ochranne-grily;0;0;1
46992;46989;3;1;1;Profesionálna audio technika > Náradia, Do It Yourself, napájanie, meracia technika > Meracie prístroje > Meracie káble a konektory;meracie-kable-a-konektory;0;0;1
47016;46989;3;1;1;Profesionálna audio technika > Náradia, Do It Yourself, napájanie, meracia technika > Meracie prístroje > Merače iné, detektory a testery;merace-ine--detektory-a-testery;0;0;1
47049;46989;3;1;1;Profesionálna audio technika > Náradia, Do It Yourself, napájanie, meracia technika > Meracie prístroje > Multimetre;multimetre;0;0;1
47307;46989;3;1;1;Profesionálna audio technika > Náradia, Do It Yourself, napájanie, meracia technika > Meracie prístroje > Merače panelové;merace-panelove;8;8;0
47337;46989;3;1;1;Profesionálna audio technika > Náradia, Do It Yourself, napájanie, meracia technika > Meracie prístroje > Merače úrovne zvuku;merace-urovne-zvuku;0;0;1
47004;47001;3;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > reproduktorové systémy > subwoofery;subwoofery-3;14;14;0
47007;47001;3;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > reproduktorové systémy > pasívne;pasivne;22;22;0
47175;47001;3;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > reproduktorové systémy > príslušenstvo;prislusenstvo-32;34;34;0
47217;47001;3;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > reproduktorové systémy > aktívne;aktivne;31;31;0
47340;47001;3;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > reproduktorové systémy > štúdiové;studiove;0;0;1
47022;47019;2;1;0;Profesionálna audio technika > Svetlá > Statívy a príslušenstvo;stativy-a-prislusenstvo;0;0;1
47400;47019;2;0;1;Profesionálna audio technika > Svetlá > Otočné hlavy a skenery;otocne-hlavy-a-skenery;0;36;0
47463;47019;2;0;1;Profesionálna audio technika > Svetlá > Reflektory PAR;reflektory-par;0;10;0
47508;47019;2;1;0;Profesionálna audio technika > Svetlá > Architektonické osvetlenie;architektonicke-osvetlenie;0;0;1
47511;47019;2;1;0;Profesionálna audio technika > Svetlá > Svetelné efekty;svetelne-efekty;0;0;1
47514;47019;2;0;1;Profesionálna audio technika > Svetlá > Špeciálne efekty a náplne;specialne-efekty-a-naplne;7;68;0
47523;47019;2;1;0;Profesionálna audio technika > Svetlá > Ovládače a kontroléry;ovladace-a-kontrolery;0;0;1
47529;47019;2;1;1;Profesionálna audio technika > Svetlá > Kufre a tašky k svetlám;kufre-a-tasky-k-svetlam;0;0;1
47538;47019;2;0;1;Profesionálna audio technika > Svetlá > Lasery;lasery;0;9;0
47544;47019;2;1;1;Profesionálna audio technika > Svetlá > UV svetlá a stroboskopy;uv-svetla-a-stroboskopy;0;0;1
47571;47019;2;1;1;Profesionálna audio technika > Svetlá > Divadelné a profesionálne osvetlenie;divadelne-a-profesionalne-osvetlenie;0;0;1
47577;47019;2;1;1;Profesionálna audio technika > Svetlá > Žiarovky;ziarovky-2;0;0;1
48294;47019;2;1;1;Profesionálna audio technika > Svetlá > Statívy a príslušenstvo pre svetlá;stativy-a-prislusenstvo-pre-svetla;19;19;0
48309;47019;2;1;1;Profesionálna audio technika > Svetlá > Svetlá – ostatné produkty;svetla---ostatne-produkty;31;31;0
48339;47019;2;1;1;Profesionálna audio technika > Svetlá > Otočné hlavy a skenery – ostatné;otocne-hlavy-a-skenery---ostatne;0;0;1
48351;47019;2;1;1;Profesionálna audio technika > Svetlá > Architektonické LED osvetlenie;architektonicke-led-osvetlenie;17;17;0
48354;47019;2;1;1;Profesionálna audio technika > Svetlá > Diskotékové a pódiové svetelné efekty;diskotekove-a-podiove-svetelne-efekty;22;22;0
48357;47019;2;1;1;Profesionálna audio technika > Svetlá > Ovládače a DMX kontroléry svetiel;ovladace-a-dmx-kontrolery-svetiel;0;0;1
47040;47037;3;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > mikrofóny > dynamické;dynamicke;28;28;0
47043;47037;3;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > mikrofóny > husí krk;husi-krk;22;22;0
47070;47037;3;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > mikrofóny > elektretové/veľkomembránové;elektretove-velkomembranove;21;21;0
47079;47037;3;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > mikrofóny > na stôl;na-stol;8;8;0
47082;47037;3;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > mikrofóny > pre hudobné nástroje;pre-hudobne-nastroje;15;15;0
47085;47037;3;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > mikrofóny > kravatové;kravatove;0;0;1
47103;47037;3;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > mikrofóny > príslušenstvo;prislusenstvo-31;37;37;0
47145;47037;3;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > mikrofóny > náhlavové;nahlavove;23;23;0
47373;47037;3;0;1;Profesionálna audio technika > Pódium, diskotéka, DJ > mikrofóny > bezdrôtové;bezdrotove;0;57;0
47061;47058;3;1;1;Profesionálna audio technika > Car audio > Reproduktory > výškové;vyskove-2;0;0;1
47067;47064;3;1;0;Profesionálna audio technika > Pódium, diskotéka, DJ > Príslušenstvo k reproduktorom > Iné;ine-7;0;0;1
48303;47064;3;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > Príslušenstvo k reproduktorom > Ostatné príslušenstvo k reproduktorom;ostatne-prislusenstvo-k-reproduktorom;0;0;1
47076;47073;3;1;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Mikrofóny > PTT;ptt;8;8;0
47286;47073;3;1;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Mikrofóny > zónové;zonove-2;0;0;1
47097;47094;3;1;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Systémy požiarneho a evakuačného rozhlasu > EN54;en54;12;12;0
47301;47094;3;1;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Systémy požiarneho a evakuačného rozhlasu > Mikrofóny;mikrofony-5;0;0;1
47397;47094;3;1;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Systémy požiarneho a evakuačného rozhlasu > systémové kontroléry;systemove-kontrolery;0;0;1
47223;47220;3;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > mixy a powermixy > audio (MMX-);audio--mmx-;24;24;0
47229;47220;3;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > mixy a powermixy > dj (MPX-);dj--mpx-;0;0;1
47232;47220;3;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > mixy a powermixy > Zónové mixy;zonove-mixy;0;0;1
47247;47244;3;1;0;Profesionálna audio technika > Náradia, Do It Yourself, napájanie, meracia technika > Spájkovacie stanice > príslušenstvo;prislusenstvo-33;0;0;1
47334;47244;3;1;0;Profesionálna audio technika > Náradia, Do It Yourself, napájanie, meracia technika > Spájkovacie stanice > Spajkovacie stanice;spajkovacie-stanice-2;0;0;1
48327;47244;3;1;1;Profesionálna audio technika > Náradia, Do It Yourself, napájanie, meracia technika > Spájkovacie stanice > Príslušenstvo k spájkovacím staniciam;prislusenstvo-k-spajkovacim-staniciam;0;0;1
47256;47253;3;1;1;Profesionálna audio technika > Káble, konektory a redukcie > Neutrik > Jack;jack;9;9;0
47262;47253;3;1;1;Profesionálna audio technika > Káble, konektory a redukcie > Neutrik > XLR;xlr-3;21;21;0
47268;47253;3;1;1;Profesionálna audio technika > Káble, konektory a redukcie > Neutrik > Ostatné;ostatne-26;12;12;0
47271;47253;3;1;1;Profesionálna audio technika > Káble, konektory a redukcie > Neutrik > RCA;rca-3;0;0;1
47277;47253;3;1;0;Profesionálna audio technika > Káble, konektory a redukcie > Neutrik > Speakon;speakon;0;0;1
47292;47289;3;1;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Iné 100V zariadenia > monitorujúce zariadenia;monitorujuce-zariadenia;0;0;1
47298;47289;3;1;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Iné 100V zariadenia > núdzové napájanie;nudzove-napajanie;0;0;1
47304;47289;3;1;1;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Iné 100V zariadenia > eliminátor spätnej väzby;eliminator-spatnej-vazby;0;0;1
47319;47316;3;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > zosilňovače > stereo;stereo;30;30;0
47361;47316;3;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > zosilňovače > viackanálové;viackanalove;42;42;0
47376;47373;4;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > mikrofóny > bezdrôtové > frekvencie povolené v SR;frekvencie-povolene-v-sr;12;12;0
47379;47373;4;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > mikrofóny > bezdrôtové > Príslušenstvo k bezdrôtovým mikrofónom;prislusenstvo-k-bezdrotovym-mikrofonom;14;14;0
47382;47373;4;1;1;Profesionálna audio technika > Pódium, diskotéka, DJ > mikrofóny > bezdrôtové > frekvencie vyžadujúce povolenie na prevádzku v SR;frekvencie-vyzadujuce-povolenie-na-prevadzku-v-sr;31;31;0
47526;47400;3;1;1;Profesionálna audio technika > Svetlá > Otočné hlavy a skenery > Skenery;skenery;0;0;1
47553;47400;3;1;1;Profesionálna audio technika > Svetlá > Otočné hlavy a skenery > Moving Heads Beam;moving-heads-beam;13;13;0
47556;47400;3;1;1;Profesionálna audio technika > Svetlá > Otočné hlavy a skenery > Moving Heads Spot;moving-heads-spot;12;12;0
47562;47400;3;1;0;Profesionálna audio technika > Svetlá > Otočné hlavy a skenery > Moving Heads Wash;moving-heads-wash;0;0;1
48366;47400;3;1;1;Profesionálna audio technika > Svetlá > Otočné hlavy a skenery > Moving Heads Wash (pohyblivé hlavy);moving-heads-wash--pohyblive-hlavy;11;11;0
47406;47403;2;0;1;Profesionálna audio technika > JTS > Mikrofóny a bezdrôtové systémy;mikrofony-a-bezdrotove-systemy;11;56;0
47415;47403;2;0;1;Profesionálna audio technika > JTS > Inštalácie;instalacie;11;49;0
47433;47403;2;0;1;Profesionálna audio technika > JTS > Slúchadlá;sluchadla-5;0;0;1
47457;47403;2;1;1;Profesionálna audio technika > JTS > Inštrumentálne mikrofóny;instrumentalne-mikrofony;0;0;1
47409;47406;3;1;1;Profesionálna audio technika > JTS > Mikrofóny a bezdrôtové systémy > Príslušenstvo;prislusenstvo-34;20;20;0
47412;47406;3;1;1;Profesionálna audio technika > JTS > Mikrofóny a bezdrôtové systémy > Náhlavové a klopové mikrofóny;nahlavove-a-klopove-mikrofony;0;0;1
47421;47406;3;1;1;Profesionálna audio technika > JTS > Mikrofóny a bezdrôtové systémy > Káblové mikrofóny;kablove-mikrofony;10;10;0
47439;47406;3;1;1;Profesionálna audio technika > JTS > Mikrofóny a bezdrôtové systémy > In-ear monitorovacie systémy;in-ear-monitorovacie-systemy;0;0;1
