old_url;new_url;match_type;old_full_path;new_full_path;old_id
/transportne-skrine/;/podium--diskoteka--dj/;ancestor(-2);Profesionálna audio technika > Pódium, diskotéka, DJ > transportné kufre a racky > transportné skrine;Profesionálna audio technika > Pódium, diskotéka, DJ;47196
/rackove-skrine/;/podium--diskoteka--dj/;exact;Profesionálna audio technika > Pódium, diskotéka, DJ > transportné kufre a racky > rackové skrine;Profesionálna audio technika > Pódium, diskotéka, DJ;47313
/tasky-3/;/podium--diskoteka--dj/;ancestor(-2);Profesionálna audio technika > Pódium, diskotéka, DJ > transportné kufre a racky > tašky;Profesionálna audio technika > Pódium, diskotéka, DJ;47478
/prislusenstvo-k-transportnym-kufrom-a-rackom/;/podium--diskoteka--dj/;exact;Profesionálna audio technika > Pódium, diskotéka, DJ > transportné kufre a racky > Príslušenstvo k transportným kufrom a rackom;Profesionálna audio technika > Pódium, diskotéka, DJ;48297
/ostatne-25/;/podium--diskoteka--dj/;exact;Profesionálna audio technika > Pódium, diskotéka, DJ > transportné kufre a racky > príslušenstvo > ostatné;Profesionálna audio technika > Pódium, diskotéka, DJ;46857
/kolieska/;/podium--diskoteka--dj/;ancestor(-3);Profesionálna audio technika > Pódium, diskotéka, DJ > transportné kufre a racky > príslušenstvo > Kolieska;Profesionálna audio technika > Pódium, diskotéka, DJ;47124
/rohy-a-profily/;/podium--diskoteka--dj/;ancestor(-3);Profesionálna audio technika > Pódium, diskotéka, DJ > transportné kufre a racky > príslušenstvo > rohy a profily;Profesionálna audio technika > Pódium, diskotéka, DJ;47250
/kable-3/;/kable--konektory-a-redukcie/;exact;Profesionálna audio technika > Káble, konektory a redukcie > Káble;Profesionálna audio technika > Káble, konektory a redukcie;46863
/konektory-a-redukcie/;/kable--konektory-a-redukcie/;exact;Profesionálna audio technika > Káble, konektory a redukcie > Konektory a redukcie;Profesionálna audio technika > Káble, konektory a redukcie;46869
/napajanie/;/kable--konektory-a-redukcie/;exact;Profesionálna audio technika > Káble, konektory a redukcie > Napájanie;Profesionálna audio technika > Káble, konektory a redukcie;46881
/neutrik/;/kable--konektory-a-redukcie/;ancestor(-1);Profesionálna audio technika > Káble, konektory a redukcie > Neutrik;Profesionálna audio technika > Káble, konektory a redukcie;47253
/reproduktorove-na-kotuci/;/kable--konektory-a-redukcie/;exact;Profesionálna audio technika > Káble, konektory a redukcie > Káble > reproduktorové na kotúči;Profesionálna audio technika > Káble, konektory a redukcie;46866
/napajacie/;/kable--konektory-a-redukcie/;exact;Profesionálna audio technika > Káble, konektory a redukcie > Káble > napájacie;Profesionálna audio technika > Káble, konektory a redukcie;46878
/mikrofonove-audio-na-kotuci/;/kable--konektory-a-redukcie/;exact;Profesionálna audio technika > Káble, konektory a redukcie > Káble > mikrofónové / audio na kotúči;Profesionálna audio technika > Káble, konektory a redukcie;46893
/rca/;/kable--konektory-a-redukcie/;exact;Profesionálna audio technika > Káble, konektory a redukcie > Káble > RCA;Profesionálna audio technika > Káble, konektory a redukcie;46896
/adaptery-3/;/kable--konektory-a-redukcie/;ancestor(-1);Profesionálna audio technika > Káble, konektory a redukcie > Káble > adaptéry;Profesionálna audio technika > Káble, konektory a redukcie;46902
/6-3mm-2/;/kable--konektory-a-redukcie/;exact;Profesionálna audio technika > Káble, konektory a redukcie > Káble > 6,3mm;Profesionálna audio technika > Káble, konektory a redukcie;46905
/3-5-2-5mm/;/kable--konektory-a-redukcie/;ancestor(-1);Profesionálna audio technika > Káble, konektory a redukcie > Káble > 3.5/2.5mm;Profesionálna audio technika > Káble, konektory a redukcie;46908
/ine-6/;/kable--konektory-a-redukcie/;exact;Profesionálna audio technika > Káble, konektory a redukcie > Káble > iné;Profesionálna audio technika > Káble, konektory a redukcie;46995
/hdmi--dvi-d--svhs/;/kable--konektory-a-redukcie/;ancestor(-1);Profesionálna audio technika > Káble, konektory a redukcie > Káble > HDMI, DVI-D, SVHS;Profesionálna audio technika > Káble, konektory a redukcie;47139
/sietove/;/kable--konektory-a-redukcie/;ancestor(-1);Profesionálna audio technika > Káble, konektory a redukcie > Káble > Sieťové;Profesionálna audio technika > Káble, konektory a redukcie;47154
/xlr/;/kable--konektory-a-redukcie/;exact;Profesionálna audio technika > Káble, konektory a redukcie > Káble > XLR;Profesionálna audio technika > Káble, konektory a redukcie;47199
/reproduktorove/;/kable--konektory-a-redukcie/;exact;Profesionálna audio technika > Káble, konektory a redukcie > Káble > reproduktorové;Profesionálna audio technika > Káble, konektory a redukcie;47238
/bnc-2/;/kable--konektory-a-redukcie/;ancestor(-1);Profesionálna audio technika > Káble, konektory a redukcie > Káble > BNC;Profesionálna audio technika > Káble, konektory a redukcie;47385
/video-na-kotuci/;/kable--konektory-a-redukcie/;ancestor(-1);Profesionálna audio technika > Káble, konektory a redukcie > Káble > video na kotúči;Profesionálna audio technika > Káble, konektory a redukcie;47469
/usb/;/kable--konektory-a-redukcie/;ancestor(-1);Profesionálna audio technika > Káble, konektory a redukcie > Káble > USB;Profesionálna audio technika > Káble, konektory a redukcie;47481
/6-3mm/;/kable--konektory-a-redukcie/;exact;Profesionálna audio technika > Káble, konektory a redukcie > Konektory a redukcie > 6.3mm;Profesionálna audio technika > Káble, konektory a redukcie;46872
/ine-5/;/kable--konektory-a-redukcie/;ancestor(-1);Profesionálna audio technika > Káble, konektory a redukcie > Konektory a redukcie > iné;Profesionálna audio technika > Káble, konektory a redukcie;46899
/bnc/;/kable--konektory-a-redukcie/;ancestor(-1);Profesionálna audio technika > Káble, konektory a redukcie > Konektory a redukcie > BNC;Profesionálna audio technika > Káble, konektory a redukcie;46971
/3-5-2-5mm-2/;/kable--konektory-a-redukcie/;exact;Profesionálna audio technika > Káble, konektory a redukcie > Konektory a redukcie > 3.5/2.5mm;Profesionálna audio technika > Káble, konektory a redukcie;47136
/xlr-2/;/kable--konektory-a-redukcie/;exact;Profesionálna audio technika > Káble, konektory a redukcie > Konektory a redukcie > XLR;Profesionálna audio technika > Káble, konektory a redukcie;47259
/rca-2/;/kable--konektory-a-redukcie/;exact;Profesionálna audio technika > Káble, konektory a redukcie > Konektory a redukcie > RCA;Profesionálna audio technika > Káble, konektory a redukcie;47265
/speakon-powercon/;/kable--konektory-a-redukcie/;exact;Profesionálna audio technika > Káble, konektory a redukcie > Konektory a redukcie > Speakon/Powercon;Profesionálna audio technika > Káble, konektory a redukcie;47274
/kable-4/;/car-audio/;ancestor(-1);Profesionálna audio technika > Car audio > Káble;Profesionálna audio technika > Car audio;46887
/prislusenstvo-car-audio/;/car-audio/;ancestor(-1);Profesionálna audio technika > Car audio > Príslušenstvo Car audio;Profesionálna audio technika > Car audio;46911
/poistky--puzdra--distributory/;/car-audio/;ancestor(-1);Profesionálna audio technika > Car audio > Poistky, púzdra, distribútory;Profesionálna audio technika > Car audio;47010
/reproduktory-7/;/car-audio/;ancestor(-1);Profesionálna audio technika > Car audio > Reproduktory;Profesionálna audio technika > Car audio;47058
/prislusenstvo-pre-autoradia-a-car-audio/;/car-audio/;exact;Profesionálna audio technika > Car audio > Príslušenstvo pre autorádiá a car audio;Profesionálna audio technika > Car audio;48279
/signalove/;/car-audio/;ancestor(-2);Profesionálna audio technika > Car audio > Káble > signálové;Profesionálna audio technika > Car audio;46890
/vyskove/;/reproduktory-5/;exact;Profesionálna audio technika > Reproduktory > výškové;Profesionálna audio technika > Reproduktory;46917
/prislusenstvo-k-reproduktorom/;/reproduktory-5/;exact;Profesionálna audio technika > Reproduktory > Príslušenstvo k reproduktorom;Profesionálna audio technika > Reproduktory;46974
/nahradne-cievky/;/reproduktory-5/;ancestor(-1);Profesionálna audio technika > Reproduktory > náhradné cievky;Profesionálna audio technika > Reproduktory;47214
/drivery/;/reproduktory-5/;ancestor(-1);Profesionálna audio technika > Reproduktory > drivery;Profesionálna audio technika > Reproduktory;47235
/stredove/;/reproduktory-5/;ancestor(-1);Profesionálna audio technika > Reproduktory > stredové;Profesionálna audio technika > Reproduktory;47241
/basove-subwoofery/;/reproduktory-5/;exact;Profesionálna audio technika > Reproduktory > basové/subwoofery;Profesionálna audio technika > Reproduktory;47343
/univerzalne-3/;/reproduktory-5/;exact;Profesionálna audio technika > Reproduktory > univerzálne;Profesionálna audio technika > Reproduktory;47346
/stredo-basove/;/reproduktory-5/;exact;Profesionálna audio technika > Reproduktory > stredo-basové;Profesionálna audio technika > Reproduktory;47349
/sirokopasmove/;/reproduktory-5/;exact;Profesionálna audio technika > Reproduktory > širokopásmové;Profesionálna audio technika > Reproduktory;47352
/reproduktorove-stavebnice/;/reproduktory-5/;ancestor(-1);Profesionálna audio technika > Reproduktory > Reproduktorové stavebnice;Profesionálna audio technika > Reproduktory;47484
/zosilnovace-4/;/plosne-ozvucenie--100v-rozhlasove-ozvucenie/;exact;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Zosilňovače;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie);46923
/reproduktory-6/;/plosne-ozvucenie--100v-rozhlasove-ozvucenie/;exact;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Reproduktory;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie);46929
/matrix-mixy-audio/;/plosne-ozvucenie--100v-rozhlasove-ozvucenie/;exact;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Matrix/mixy audio;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie);46935
/regulatory-hlasitosti/;/plosne-ozvucenie--100v-rozhlasove-ozvucenie/;exact;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Regulátory hlasitosti;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie);46956
/mikrofony-4/;/plosne-ozvucenie--100v-rozhlasove-ozvucenie/;exact;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Mikrofóny;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie);47073
/systemy-poziarneho-a-evakuacneho-rozhlasu/;/plosne-ozvucenie--100v-rozhlasove-ozvucenie/;exact;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Systémy požiarneho a evakuačného rozhlasu;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie);47094
/bezdrotove-zosilnovacie-systemy--loop/;/plosne-ozvucenie--100v-rozhlasove-ozvucenie/;ancestor(-1);Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Bezdrôtové zosilňovacie systémy (Loop);Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie);47169
/ine-100v-zariadenia/;/plosne-ozvucenie--100v-rozhlasove-ozvucenie/;ancestor(-1);Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Iné 100V zariadenia;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie);47289
/bezdrotovy-prenos-zvuku/;/plosne-ozvucenie--100v-rozhlasove-ozvucenie/;ancestor(-1);Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Bezdrôtový prenos zvuku;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie);47322
/megafony/;/plosne-ozvucenie--100v-rozhlasove-ozvucenie/;ancestor(-1);Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Megafóny;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie);47364
/transformatory-100v/;/plosne-ozvucenie--100v-rozhlasove-ozvucenie/;ancestor(-1);Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Transformátory 100V;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie);47367
/prenosne-ozvucovacie-systemy/;/plosne-ozvucenie--100v-rozhlasove-ozvucenie/;ancestor(-1);Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Prenosné ozvučovacie systémy;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie);47370
/zosilnovace-hlasu/;/plosne-ozvucenie--100v-rozhlasove-ozvucenie/;ancestor(-1);Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Zosilňovače hlasu;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie);47388
/ip-ozvucenie/;/plosne-ozvucenie--100v-rozhlasove-ozvucenie/;ancestor(-1);Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > IP ozvučenie;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie);47394
/zdroje-zvuku/;/plosne-ozvucenie--100v-rozhlasove-ozvucenie/;exact;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Zdroje zvuku;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie);47466
/bezdrotove-ozvucenie/;/plosne-ozvucenie--100v-rozhlasove-ozvucenie/;exact;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Bezdrôtové ozvučenie;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie);47490
/prenosne-pa-ozvucovacie-systemy/;/plosne-ozvucenie--100v-rozhlasove-ozvucenie/;exact;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Prenosné PA ozvučovacie systémy;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie);48333
/ip-reproduktory-a-ozvucovacie-systemy/;/plosne-ozvucenie--100v-rozhlasove-ozvucenie/;exact;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > IP reproduktory a ozvučovacie systémy;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie);48336
/s-malym-vykonom/;/plosne-ozvucenie--100v-rozhlasove-ozvucenie/;exact;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Zosilňovače > s malým výkonom;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie);46926
/prislusenstvo-30/;/plosne-ozvucenie--100v-rozhlasove-ozvucenie/;exact;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Zosilňovače > príslušenstvo;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie);47031
/mixazne/;/plosne-ozvucenie--100v-rozhlasove-ozvucenie/;exact;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Zosilňovače > mixážne;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie);47280
/zonove/;/plosne-ozvucenie--100v-rozhlasove-ozvucenie/;exact;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Zosilňovače > zónové;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie);47283
/koncove-3/;/plosne-ozvucenie--100v-rozhlasove-ozvucenie/;exact;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Zosilňovače > koncové;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie);47295
/prislusenstvo-28/;/plosne-ozvucenie--100v-rozhlasove-ozvucenie/;exact;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Reproduktory > príslušenstvo;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie);46932
/tlakove/;/plosne-ozvucenie--100v-rozhlasove-ozvucenie/;exact;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Reproduktory > tlakové;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie);47028
/projektory-zvuku-100v/;/plosne-ozvucenie--100v-rozhlasove-ozvucenie/;ancestor(-1);Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Reproduktory > projektory zvuku 100V;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie);47088
/podhladove-100v/;/plosne-ozvucenie--100v-rozhlasove-ozvucenie/;exact;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Reproduktory > podhľadové 100V;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie);47091
/zavesne/;/plosne-ozvucenie--100v-rozhlasove-ozvucenie/;exact;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Reproduktory > závesné;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie);47100
/nastenne-100v/;/plosne-ozvucenie--100v-rozhlasove-ozvucenie/;exact;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Reproduktory > nástenné 100V;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie);47109
/reproduktorove-stlpiky-100v/;/plosne-ozvucenie--100v-rozhlasove-ozvucenie/;exact;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Reproduktory > reproduktorové stĺpiky 100V;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie);47112
/nastenne/;/plosne-ozvucenie--100v-rozhlasove-ozvucenie/;exact;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Reproduktory > nástenné;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie);47115
/zahradne/;/plosne-ozvucenie--100v-rozhlasove-ozvucenie/;ancestor(-1);Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Reproduktory > záhradné;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie);47127
/tlakove-100v/;/plosne-ozvucenie--100v-rozhlasove-ozvucenie/;exact;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Reproduktory > tlakové 100V;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie);47151
/podhladove/;/plosne-ozvucenie--100v-rozhlasove-ozvucenie/;exact;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie) > Reproduktory > podhľadové;Profesionálna audio technika > Plošné ozvučenie (100V rozhlasové ozvučenie);47358
/bezdrotovy--sprievodcovsky-system/;/tlmocnicke--sprievodcovske-a-konferencne-systemy/;exact;Profesionálna audio technika > Tlmočnícke, sprievodcovské a konferenčné systémy > Bezdrôtový, sprievodcovský systém;Profesionálna audio technika > Tlmočnícke, sprievodcovské a konferenčné systémy;46944
/sprievodcovsky-system/;/tlmocnicke--sprievodcovske-a-konferencne-systemy/;ancestor(-1);Profesionálna audio technika > Tlmočnícke, sprievodcovské a konferenčné systémy > Sprievodcovský systém;Profesionálna audio technika > Tlmočnícke, sprievodcovské a konferenčné systémy;47391
/konferencny-system/;/tlmocnicke--sprievodcovske-a-konferencne-systemy/;exact;Profesionálna audio technika > Tlmočnícke, sprievodcovské a konferenčné systémy > Konferenčný systém;Profesionálna audio technika > Tlmočnícke, sprievodcovské a konferenčné systémy;47427
/tlmocnicky-system/;/tlmocnicke--sprievodcovske-a-konferencne-systemy/;ancestor(-1);Profesionálna audio technika > Tlmočnícke, sprievodcovské a konferenčné systémy > Tlmočnícky systém;Profesionálna audio technika > Tlmočnícke, sprievodcovské a konferenčné systémy;47448
/recnicke-pulty/;/tlmocnicke--sprievodcovske-a-konferencne-systemy/;ancestor(-1);Profesionálna audio technika > Tlmočnícke, sprievodcovské a konferenčné systémy > Rečnícke pulty;Profesionálna audio technika > Tlmočnícke, sprievodcovské a konferenčné systémy;47472
/nabijacky-a-prislusenstvo/;/tlmocnicke--sprievodcovske-a-konferencne-systemy/;ancestor(-1);Profesionálna audio technika > Tlmočnícke, sprievodcovské a konferenčné systémy > Bezdrôtový, sprievodcovský systém > nabíjačky a príslušenstvo;Profesionálna audio technika > Tlmočnícke, sprievodcovské a konferenčné systémy;46947
/vysielace/;/tlmocnicke--sprievodcovske-a-konferencne-systemy/;exact;Profesionálna audio technika > Tlmočnícke, sprievodcovské a konferenčné systémy > Bezdrôtový, sprievodcovský systém > vysielače;Profesionálna audio technika > Tlmočnícke, sprievodcovské a konferenčné systémy;46950
/prijimace/;/tlmocnicke--sprievodcovske-a-konferencne-systemy/;ancestor(-1);Profesionálna audio technika > Tlmočnícke, sprievodcovské a konferenčné systémy > Bezdrôtový, sprievodcovský systém > prijímače;Profesionálna audio technika > Tlmočnícke, sprievodcovské a konferenčné systémy;46953
/nabijacky-a-prislusenstvo-k-sprievodcovskym-systemom/;/tlmocnicke--sprievodcovske-a-konferencne-systemy/;exact;Profesionálna audio technika > Tlmočnícke, sprievodcovské a konferenčné systémy > Bezdrôtový, sprievodcovský systém > Nabíjačky a príslušenstvo k sprievodcovským systémom;Profesionálna audio technika > Tlmočnícke, sprievodcovské a konferenčné systémy;48285
/prislusenstvo-29/;/podium--diskoteka--dj/;ancestor(-2);Profesionálna audio technika > Pódium, diskotéka, DJ > Statívy/držiaky > príslušenstvo;Profesionálna audio technika > Pódium, diskotéka, DJ;46962
/mikrofonove-stolove/;/podium--diskoteka--dj/;exact;Profesionálna audio technika > Pódium, diskotéka, DJ > Statívy/držiaky > mikrofónové stolové;Profesionálna audio technika > Pódium, diskotéka, DJ;47046
/mikrofonove-husi-krk/;/podium--diskoteka--dj/;ancestor(-2);Profesionálna audio technika > Pódium, diskotéka, DJ > Statívy/držiaky > mikrofónové husí krk;Profesionálna audio technika > Pódium, diskotéka, DJ;47130
/hudobnych-nastrojov-a-not/;/podium--diskoteka--dj/;ancestor(-2);Profesionálna audio technika > Pódium, diskotéka, DJ > Statívy/držiaky > hudobných nástrojov a nôt;Profesionálna audio technika > Pódium, diskotéka, DJ;47133
/reproduktorov/;/podium--diskoteka--dj/;exact;Profesionálna audio technika > Pódium, diskotéka, DJ > Statívy/držiaky > reproduktorov;Profesionálna audio technika > Pódium, diskotéka, DJ;47160
/mikrofonove-podlahove/;/podium--diskoteka--dj/;exact;Profesionálna audio technika > Pódium, diskotéka, DJ > Statívy/držiaky > mikrofónové podlahové;Profesionálna audio technika > Pódium, diskotéka, DJ;47163
/prislusenstvo-k-stativom-a-drziakom/;/podium--diskoteka--dj/;exact;Profesionálna audio technika > Pódium, diskotéka, DJ > Statívy/držiaky > Príslušenstvo k statívom a držiakom;Profesionálna audio technika > Pódium, diskotéka, DJ;48288
/stativy-pre-hudobne-nastroje-a-noty/;/podium--diskoteka--dj/;exact;Profesionálna audio technika > Pódium, diskotéka, DJ > Statívy/držiaky > Statívy pre hudobné nástroje a noty;Profesionálna audio technika > Pódium, diskotéka, DJ;48312
/s-mikrofonom/;/podium--diskoteka--dj/;ancestor(-1);Profesionálna audio technika > Pódium, diskotéka, DJ > Slúchadlá > s mikrofónom;Profesionálna audio technika > Pódium, diskotéka, DJ;46968
/na-ucho/;/podium--diskoteka--dj/;ancestor(-1);Profesionálna audio technika > Pódium, diskotéka, DJ > Slúchadlá > na ucho;Profesionálna audio technika > Pódium, diskotéka, DJ;47106
/nahlavove-2/;/podium--diskoteka--dj/;exact;Profesionálna audio technika > Pódium, diskotéka, DJ > Slúchadlá > náhlavové;Profesionálna audio technika > Pódium, diskotéka, DJ;47205
/specialne-3/;/podium--diskoteka--dj/;ancestor(-1);Profesionálna audio technika > Pódium, diskotéka, DJ > Slúchadlá > špeciálne;Profesionálna audio technika > Pódium, diskotéka, DJ;47208
/do-ucha/;/podium--diskoteka--dj/;ancestor(-1);Profesionálna audio technika > Pódium, diskotéka, DJ > Slúchadlá > do ucha;Profesionálna audio technika > Pódium, diskotéka, DJ;47328
/konektory-4/;/reproduktory-5/;ancestor(-1);Profesionálna audio technika > Reproduktory > Príslušenstvo k reproduktorom > konektory;Profesionálna audio technika > Reproduktory;46977
/terminaly/;/reproduktory-5/;exact;Profesionálna audio technika > Reproduktory > Príslušenstvo k reproduktorom > terminály;Profesionálna audio technika > Reproduktory;46980
/bassreflexy/;/reproduktory-5/;ancestor(-1);Profesionálna audio technika > Reproduktory > Príslušenstvo k reproduktorom > bassreflexy;Profesionálna audio technika > Reproduktory;46983
/vyhybky-2/;/reproduktory-5/;ancestor(-1);Profesionálna audio technika > Reproduktory > Príslušenstvo k reproduktorom > výhybky;Profesionálna audio technika > Reproduktory;47052
/nozicky-a-hroty/;/reproduktory-5/;exact;Profesionálna audio technika > Reproduktory > Príslušenstvo k reproduktorom > nožičky a hroty;Profesionálna audio technika > Reproduktory;47142
/kondenzatory/;/reproduktory-5/;exact;Profesionálna audio technika > Reproduktory > Príslušenstvo k reproduktorom > kondenzátory;Profesionálna audio technika > Reproduktory;47181
/transformatory/;/reproduktory-5/;ancestor(-1);Profesionálna audio technika > Reproduktory > Príslušenstvo k reproduktorom > transformátory;Profesionálna audio technika > Reproduktory;47184
/cievky/;/reproduktory-5/;exact;Profesionálna audio technika > Reproduktory > Príslušenstvo k reproduktorom > cievky;Profesionálna audio technika > Reproduktory;47187
/rezistory/;/reproduktory-5/;exact;Profesionálna audio technika > Reproduktory > Príslušenstvo k reproduktorom > rezistory;Profesionálna audio technika > Reproduktory;47190
/ine-8/;/reproduktory-5/;exact;Profesionálna audio technika > Reproduktory > Príslušenstvo k reproduktorom > iné;Profesionálna audio technika > Reproduktory;47193
/tlmiaci-material-a--pasky/;/reproduktory-5/;ancestor(-1);Profesionálna audio technika > Reproduktory > Príslušenstvo k reproduktorom > tlmiaci materiál a  pásky;Profesionálna audio technika > Reproduktory;47211
/zvukovody/;/reproduktory-5/;ancestor(-1);Profesionálna audio technika > Reproduktory > Príslušenstvo k reproduktorom > zvukovody;Profesionálna audio technika > Reproduktory;47226
/zosilnovacie-moduly/;/reproduktory-5/;ancestor(-1);Profesionálna audio technika > Reproduktory > Príslušenstvo k reproduktorom > zosilňovacie moduly;Profesionálna audio technika > Reproduktory;47325
/ochranne-grily/;/reproduktory-5/;ancestor(-1);Profesionálna audio technika > Reproduktory > Príslušenstvo k reproduktorom > ochranné grily;Profesionálna audio technika > Reproduktory;47331
/meracie-kable-a-konektory/;/naradia--do-it-yourself--napajanie--meracia-technika/;ancestor(-1);Profesionálna audio technika > Náradia, Do It Yourself, napájanie, meracia technika > Meracie prístroje > Meracie káble a konektory;Profesionálna audio technika > Náradia, Do It Yourself, napájanie, meracia technika;46992
/merace-ine--detektory-a-testery/;/naradia--do-it-yourself--napajanie--meracia-technika/;ancestor(-1);Profesionálna audio technika > Náradia, Do It Yourself, napájanie, meracia technika > Meracie prístroje > Merače iné, detektory a testery;Profesionálna audio technika > Náradia, Do It Yourself, napájanie, meracia technika;47016
/multimetre/;/naradia--do-it-yourself--napajanie--meracia-technika/;ancestor(-1);Profesionálna audio technika > Náradia, Do It Yourself, napájanie, meracia technika > Meracie prístroje > Multimetre;Profesionálna audio technika > Náradia, Do It Yourself, napájanie, meracia technika;47049
/merace-panelove/;/naradia--do-it-yourself--napajanie--meracia-technika/;exact;Profesionálna audio technika > Náradia, Do It Yourself, napájanie, meracia technika > Meracie prístroje > Merače panelové;Profesionálna audio technika > Náradia, Do It Yourself, napájanie, meracia technika;47307
/merace-urovne-zvuku/;/naradia--do-it-yourself--napajanie--meracia-technika/;ancestor(-1);Profesionálna audio technika > Náradia, Do It Yourself, napájanie, meracia technika > Meracie prístroje > Merače úrovne zvuku;Profesionálna audio technika > Náradia, Do It Yourself, napájanie, meracia technika;47337
/subwoofery-3/;/podium--diskoteka--dj/;exact;Profesionálna audio technika > Pódium, diskotéka, DJ > reproduktorové systémy > subwoofery;Profesionálna audio technika > Pódium, diskotéka, DJ;47004
/pasivne/;/podium--diskoteka--dj/;exact;Profesionálna audio technika > Pódium, diskotéka, DJ > reproduktorové systémy > pasívne;Profesionálna audio technika > Pódium, diskotéka, DJ;47007
